ID game,ID team,ID opponent,result,GT,timeT,TB_T,ShotT,BT_T,PM_T,As_T,As_T_2,GO,timeO,TB_O,ShotO,BT_O,PM_O,As_O,As_O_2,refl_sh_T,refl_sh_O,ID season,stage,division,date,ELO,ELO_O,E_S,E_S_O,ELO_old,ELO_O_old
7267,440,335,L,3.00,12434.00,11.00,27.00,5.00,-5.00,2.00,1.00,6.00,12357.00,22.00,44.00,7.00,4.00,4.00,2.00,86.36,88.89,67.00,1,2,2022-10-02,1254.43,1345.57,0.43,0.57,1275.50,1324.50
7271,446,104,L,1.00,13154.00,13.00,18.00,4.00,-15.00,0.00,0.00,8.00,11940.00,16.00,32.00,5.00,15.00,7.00,3.00,,94.44,67.00,1,4,2022-10-02,1073.37,1089.06,0.56,0.44,1100.59,1061.84
7273,445,65,L,3.00,13124.00,9.00,24.00,6.00,-25.00,1.00,0.00,6.00,10560.00,26.00,37.00,2.00,19.00,3.00,1.00,83.78,,67.00,1,4,2022-10-02,1038.35,1136.85,0.42,0.58,1058.83,1116.37
7282,402,189,L,3.00,13316.00,36.00,25.00,3.00,-10.00,3.00,0.00,4.00,12294.00,16.00,22.00,10.00,9.00,0.00,0.00,81.82,88.00,67.00,1,3,2022-10-02,1222.34,1182.55,0.64,0.36,1253.89,1151.00
7284,407,110,W,6.00,13042.00,14.00,45.00,10.00,9.00,2.00,0.00,4.00,13068.00,20.00,23.00,0.00,-10.00,1.00,0.00,82.61,86.67,67.00,1,3,2022-10-02,1182.13,1172.31,0.43,0.57,1154.43,1200.00
7285,375,397,W,6.00,12951.00,12.00,23.00,15.00,4.00,2.00,1.00,5.00,12146.00,12.00,34.00,5.00,-3.00,3.00,1.00,85.29,73.91,67.00,1,5,2022-10-02,1067.25,1002.87,0.53,0.47,1044.01,1026.10
7289,405,450,L,2.00,13527.00,35.00,27.00,7.00,-5.00,1.00,0.00,5.00,12754.00,12.00,23.00,11.00,5.00,3.00,0.00,78.26,92.59,67.00,1,1,2022-10-02,1324.81,1412.99,0.43,0.57,1346.11,1391.69
7290,449,451,L,0.00,12752.00,8.00,14.00,7.00,-40.00,0.00,0.00,8.00,12447.00,37.00,38.00,3.00,40.00,5.00,0.00,78.95,100.00,67.00,1,5,2022-10-02,929.93,978.93,0.50,0.50,954.43,954.43
6998,56,29,W,10.00,13458.00,28.00,53.00,6.00,15.00,8.00,6.00,5.00,13574.00,17.00,19.00,3.00,-15.00,4.00,0.00,73.68,81.13,68.00,1,0,2022-10-08,1545.74,1519.32,0.46,0.54,1519.39,1545.67
6999,49,46,W,4.00,12794.00,18.00,18.00,2.00,-5.00,4.00,1.00,3.00,12082.00,17.00,20.00,5.00,5.00,3.00,2.00,85.00,77.78,68.00,1,0,2022-10-08,1479.28,1476.82,0.42,0.58,1451.00,1505.11
7000,447,442,W,3.00,12599.00,12.00,28.00,5.00,-6.00,3.00,2.00,2.00,13007.00,12.00,33.00,5.00,5.00,2.00,1.00,93.94,89.29,68.00,1,0,2022-10-08,1497.03,1452.26,0.49,0.51,1472.19,1477.10
7069,15,31,W,3.00,13161.00,29.00,33.00,8.00,5.00,3.00,2.00,2.00,13019.00,18.00,23.00,19.00,-5.00,2.00,1.00,91.30,90.91,68.00,1,1,2022-10-08,1446.32,1382.94,0.52,0.48,1423.00,1406.26
7071,452,35,W,3.00,13010.00,19.00,26.00,2.00,9.00,2.00,0.00,1.00,12866.00,22.00,34.00,4.00,-10.00,0.00,0.00,97.06,88.46,68.00,1,1,2022-10-08,1383.87,1387.92,0.41,0.59,1355.07,1416.73
7291,110,26,L,4.00,12408.00,12.00,18.00,3.00,-1.00,3.00,0.00,5.00,13065.00,19.00,27.00,7.00,0.00,5.00,2.00,81.48,77.78,67.00,1,3,2022-10-08,1154.52,1287.85,0.36,0.64,1172.31,1270.07
7293,379,409,W,4.00,13041.00,17.00,38.00,9.00,3.00,4.00,0.00,1.00,13352.00,14.00,25.00,6.00,-5.00,1.00,1.00,96.00,89.47,67.00,1,0,2022-10-08,1511.77,1461.36,0.50,0.50,1487.39,1485.74
7294,48,131,L,0.00,10795.00,17.00,28.00,5.00,-30.00,0.00,0.00,7.00,10676.00,16.00,19.00,5.00,29.00,7.00,2.00,63.16,100.00,67.00,1,0,2022-10-08,1514.60,1482.60,0.63,0.37,1545.57,1451.64
7295,109,208,L,4.00,12144.00,21.00,29.00,4.00,5.00,3.00,0.00,5.00,12384.00,12.00,20.00,3.00,-5.00,5.00,1.00,75.00,86.21,67.00,1,0,2022-10-08,1411.17,1452.11,0.51,0.49,1436.33,1426.95
7296,63,333,L,1.00,13181.00,15.00,30.00,4.00,-18.00,0.00,0.00,4.00,13029.00,14.00,36.00,11.00,20.00,2.00,0.00,88.89,96.67,67.00,1,0,2022-10-08,1321.89,1575.52,0.21,0.79,1332.03,1565.38
7298,450,200,W,3.00,12699.00,6.00,18.00,13.00,0.00,2.00,1.00,1.00,12353.00,23.00,19.00,0.00,0.00,1.00,0.00,94.74,83.33,67.00,1,1,2022-10-08,1439.80,1418.95,0.45,0.55,1412.99,1445.76
7299,408,138,L,4.00,12858.00,20.00,25.00,7.00,-5.00,3.00,1.00,5.00,12802.00,5.00,14.00,4.00,3.00,3.00,0.00,64.29,84.00,67.00,1,1,2022-10-08,1416.71,1366.92,0.66,0.34,1449.00,1334.63
7300,410,329,L,2.00,14220.00,14.00,11.00,6.00,5.00,1.00,1.00,3.00,13776.00,19.00,27.00,8.00,-5.00,2.00,0.00,,81.82,67.00,1,1,2022-10-08,1425.60,1428.27,0.58,0.42,1453.87,1400.00
7302,64,403,L,3.00,13319.00,45.00,34.00,10.00,-20.00,2.00,0.00,5.00,12826.00,10.00,24.00,20.00,19.00,5.00,2.00,79.17,91.18,67.00,1,2,2022-10-08,1272.07,1278.93,0.57,0.43,1300.00,1251.00
7309,449,130,L,0.00,12257.00,2.00,5.00,5.00,-45.00,0.00,0.00,9.00,12624.00,26.00,45.00,1.00,44.00,6.00,0.00,80.00,100.00,67.00,1,5,2022-10-08,914.81,1085.19,0.31,0.69,929.93,1070.07
7313,446,404,L,1.00,13149.00,11.00,12.00,4.00,-20.00,0.00,0.00,5.00,8451.00,15.00,22.00,4.00,19.00,2.00,1.00,77.27,91.67,67.00,1,4,2022-10-08,1053.15,1154.90,0.41,0.59,1073.37,1134.68
7314,332,61,W,7.00,12639.00,10.00,31.00,1.00,15.00,4.00,0.00,3.00,12414.00,7.00,17.00,0.00,-16.00,1.00,1.00,82.35,77.42,67.00,1,4,2022-10-08,1134.59,1150.15,0.39,0.61,1104.89,1179.86
7321,400,451,W,7.00,12664.00,11.00,31.00,2.00,25.00,7.00,3.00,1.00,12871.00,14.00,12.00,3.00,-25.00,1.00,1.00,,77.42,67.00,1,5,2022-10-08,945.24,950.07,0.41,0.59,916.37,978.93
7322,397,439,W,9.00,12726.00,9.00,24.00,2.00,25.00,7.00,1.00,0.00,13213.00,11.00,16.00,4.00,-25.00,0.00,0.00,100.00,62.50,67.00,1,5,2022-10-08,1031.52,1033.75,0.42,0.58,1002.87,1062.41
6997,17,4,W,3.00,13352.00,15.00,32.00,15.00,4.00,1.00,0.00,2.00,13904.00,13.00,27.00,5.00,-4.00,1.00,2.00,92.59,90.62,68.00,1,0,2022-10-09,1503.56,1455.93,0.50,0.50,1478.95,1480.54
7070,396,399,L,5.00,12784.00,20.00,35.00,9.00,4.00,4.00,0.00,6.00,13183.00,9.00,31.00,2.00,-5.00,5.00,4.00,80.65,85.71,68.00,1,1,2022-10-09,1350.45,1384.23,0.53,0.47,1376.20,1358.49
7072,239,12,W,8.00,12898.00,22.00,43.00,4.00,25.00,6.00,2.00,3.00,12857.00,16.00,22.00,9.00,-27.00,3.00,1.00,,81.40,68.00,1,1,2022-10-09,1474.97,1380.91,0.57,0.43,1454.14,1401.74
7297,443,53,L,6.00,12970.00,19.00,29.00,7.00,10.00,4.00,1.00,7.00,13725.00,32.00,35.00,6.00,-9.00,7.00,1.00,80.00,79.31,67.00,1,1,2022-10-09,1378.38,1425.06,0.50,0.50,1403.07,1400.37
7301,405,211,L,3.00,12956.00,13.00,22.00,8.00,-25.00,2.00,0.00,8.00,12822.00,13.00,22.00,2.00,25.00,8.00,1.00,63.64,86.36,67.00,1,1,2022-10-09,1303.86,1396.45,0.43,0.57,1324.81,1375.50
7303,440,23,L,4.00,12779.00,11.00,32.00,5.00,-1.00,3.00,0.00,5.00,13097.00,7.00,29.00,1.00,-1.00,4.00,2.00,82.76,87.50,67.00,1,2,2022-10-09,1236.44,1366.99,0.37,0.63,1254.43,1349.00
7305,132,205,L,0.00,12055.00,11.00,13.00,7.00,-29.00,0.00,0.00,6.00,12193.00,14.00,21.00,0.00,29.00,5.00,0.00,71.43,100.00,67.00,1,4,2022-10-09,1159.51,1288.07,0.37,0.63,1177.66,1269.93
7306,441,335,L,1.00,11963.00,11.00,22.00,8.00,-19.00,1.00,0.00,4.00,12801.00,14.00,25.00,1.00,19.00,4.00,2.00,84.00,95.45,67.00,1,2,2022-10-09,1278.69,1366.87,0.43,0.57,1300.00,1345.57
7307,406,445,W,13.00,12668.00,23.00,33.00,4.00,43.00,10.00,0.00,0.00,12337.00,13.00,16.00,4.00,-43.00,0.00,0.00,100.00,60.61,67.00,1,4,2022-10-09,1094.81,1016.27,0.55,0.45,1072.73,1038.35
7308,22,129,L,1.00,13214.00,20.00,13.00,5.00,-26.00,1.00,0.00,6.00,12634.00,11.00,33.00,5.00,25.00,4.00,0.00,81.82,92.31,67.00,1,2,2022-10-09,1229.93,1321.07,0.43,0.57,1251.00,1300.00
7311,8,402,W,5.00,12266.00,13.00,20.00,2.00,-16.00,3.00,1.00,4.00,12764.00,12.00,20.00,1.00,15.00,4.00,1.00,80.00,75.00,67.00,1,3,2022-10-09,1183.66,1193.11,0.40,0.60,1154.43,1222.34
7312,269,189,W,5.00,11926.00,17.00,23.00,8.00,15.00,3.00,0.00,0.00,12635.00,20.00,14.00,7.00,-15.00,0.00,0.00,100.00,78.26,67.00,1,3,2022-10-09,1242.86,1160.76,0.56,0.44,1221.07,1182.55
7315,176,431,W,3.00,13306.00,7.00,13.00,3.00,15.00,1.00,0.00,2.00,12413.00,16.00,17.00,3.00,-15.00,1.00,1.00,88.24,76.92,67.00,1,5,2022-10-09,1045.36,993.82,0.50,0.50,1021.07,1018.11
7316,38,207,L,3.00,13002.00,25.00,40.00,7.00,-1.00,3.00,1.00,4.00,12553.00,20.00,13.00,13.00,0.00,4.00,0.00,69.23,92.50,67.00,1,3,2022-10-09,1258.12,1233.81,0.62,0.38,1288.50,1203.43
7317,438,65,W,7.00,13198.00,15.00,35.00,2.00,9.00,5.00,1.00,5.00,13132.00,14.00,22.00,3.00,-10.00,4.00,2.00,77.27,80.00,67.00,1,4,2022-10-09,1175.08,1113.39,0.52,0.48,1151.62,1136.85
7318,104,215,W,2.00,12089.00,5.00,18.00,2.00,3.00,1.00,0.00,1.00,11349.00,13.00,16.00,4.00,-3.00,1.00,0.00,93.75,88.89,67.00,1,4,2022-10-09,1114.87,1081.87,0.47,0.53,1089.06,1107.68
7319,411,375,L,2.00,13049.00,18.00,28.00,9.00,-9.00,1.00,0.00,3.00,11819.00,8.00,12.00,7.00,8.00,1.00,1.00,75.00,92.86,67.00,1,5,2022-10-09,1005.75,1088.95,0.44,0.56,1027.46,1067.25
7320,453,401,L,2.00,12836.00,9.00,17.00,1.00,-27.00,0.00,0.00,7.00,12330.00,8.00,18.00,1.00,23.00,4.00,2.00,61.11,88.24,67.00,1,5,2022-10-09,911.18,994.36,0.44,0.56,932.89,972.65
7001,17,46,W,3.00,12795.00,15.00,23.00,7.00,4.00,2.00,3.00,2.00,12413.00,14.00,28.00,1.00,-5.00,2.00,0.00,92.86,86.96,68.00,1,0,2022-10-15,1526.18,1454.20,0.54,0.46,1503.56,1476.82
7002,1,56,L,3.00,13102.00,14.00,28.00,5.00,-9.00,3.00,2.00,5.00,12394.00,28.00,25.00,10.00,9.00,4.00,3.00,80.00,89.29,68.00,1,0,2022-10-15,1543.84,1571.95,0.53,0.47,1570.05,1545.74
7292,26,8,L,1.00,11978.00,15.00,22.00,5.00,-5.00,0.00,0.00,2.00,12357.00,28.00,23.00,4.00,5.00,1.00,0.00,91.30,95.45,67.00,1,3,2022-10-15,1256.22,1215.30,0.65,0.35,1287.85,1183.66
7331,333,208,W,6.00,13250.00,9.00,19.00,1.00,17.00,5.00,2.00,3.00,12724.00,20.00,39.00,3.00,-15.00,3.00,1.00,92.31,68.42,67.00,1,0,2022-10-15,1591.67,1435.96,0.67,0.33,1575.52,1452.11
7332,48,191,W,3.00,12447.00,11.00,14.00,2.00,15.00,2.00,0.00,1.00,13125.00,16.00,25.00,2.00,-15.00,1.00,0.00,96.00,78.57,67.00,1,0,2022-10-15,1539.49,1495.21,0.49,0.51,1514.60,1520.09
7334,187,131,W,5.00,12522.00,8.00,21.00,2.00,19.00,3.00,0.00,2.00,12810.00,20.00,38.00,5.00,-20.00,2.00,0.00,94.74,76.19,67.00,1,0,2022-10-15,1488.72,1456.71,0.47,0.53,1462.83,1482.60
7335,129,214,W,4.00,13105.00,19.00,25.00,6.00,15.00,3.00,0.00,1.00,13179.00,17.00,19.00,4.00,-15.00,1.00,1.00,94.74,84.00,67.00,1,2,2022-10-15,1347.53,1322.53,0.46,0.54,1321.07,1349.00
7336,130,431,L,2.00,12921.00,36.00,24.00,4.00,-15.00,2.00,1.00,5.00,12940.00,11.00,17.00,11.00,15.00,4.00,0.00,70.59,91.67,67.00,1,5,2022-10-15,1054.39,1024.62,0.63,0.37,1085.19,993.82
7340,336,403,W,3.00,12381.00,17.00,27.00,11.00,10.00,3.00,2.00,1.00,12654.00,22.00,12.00,4.00,-10.00,1.00,0.00,91.67,88.89,67.00,1,2,2022-10-15,1323.02,1255.92,0.53,0.47,1300.00,1278.93
7344,215,132,L,2.00,12666.00,23.00,25.00,1.00,-5.00,1.00,0.00,3.00,12746.00,13.00,22.00,6.00,5.00,2.00,2.00,86.36,92.00,67.00,1,4,2022-10-15,1062.76,1178.63,0.39,0.61,1081.87,1159.51
7345,331,110,L,3.00,12329.00,17.00,30.00,3.00,-15.00,3.00,0.00,5.00,12364.00,20.00,11.00,12.00,13.00,3.00,0.00,54.55,90.00,67.00,1,3,2022-10-15,1189.49,1183.48,0.59,0.41,1218.45,1154.52
7346,207,402,L,3.00,12971.00,14.00,12.00,5.00,-16.00,1.00,0.00,7.00,12138.00,12.00,22.00,1.00,15.00,5.00,2.00,68.18,75.00,67.00,1,3,2022-10-15,1206.46,1220.47,0.56,0.44,1233.81,1193.11
7347,448,407,L,2.00,12941.00,12.00,32.00,8.00,-11.00,2.00,0.00,6.00,12892.00,15.00,29.00,4.00,15.00,5.00,0.00,79.31,93.75,67.00,1,3,2022-10-15,1116.06,1203.49,0.44,0.56,1137.43,1182.13
7349,332,446,L,4.00,12980.00,23.00,32.00,4.00,-10.00,2.00,0.00,8.00,12044.00,13.00,28.00,6.00,10.00,5.00,1.00,71.43,,67.00,1,4,2022-10-15,1104.45,1083.29,0.62,0.38,1134.59,1053.15
7350,61,438,W,5.00,12111.00,9.00,21.00,9.00,6.00,5.00,1.00,4.00,12839.00,18.00,33.00,4.00,-6.00,4.00,1.00,87.88,76.19,67.00,1,4,2022-10-15,1176.41,1148.82,0.46,0.54,1150.15,1175.08
7351,449,400,L,3.00,13766.00,17.00,24.00,11.00,4.00,2.00,0.00,4.00,14052.00,31.00,31.00,3.00,-5.00,4.00,1.00,87.10,87.50,67.00,1,5,2022-10-15,892.45,967.60,0.46,0.54,914.81,945.24
7352,397,451,W,6.00,13166.00,33.00,43.00,1.00,25.00,5.00,2.00,2.00,12676.00,9.00,8.00,10.00,-25.00,2.00,0.00,75.00,86.05,67.00,1,5,2022-10-15,1050.38,931.21,0.62,0.38,1031.52,950.07
7353,404,406,L,4.00,13073.00,15.00,16.00,7.00,-1.00,4.00,1.00,8.00,12937.00,19.00,36.00,3.00,0.00,7.00,2.00,77.78,75.00,67.00,1,4,2022-10-15,1126.21,1123.51,0.59,0.41,1154.90,1094.81
7003,49,442,W,4.00,13236.00,15.00,24.00,8.00,4.00,4.00,2.00,3.00,13133.00,6.00,25.00,3.00,-5.00,2.00,1.00,88.00,83.33,68.00,1,0,2022-10-16,1501.88,1429.66,0.54,0.46,1479.28,1452.26
7004,29,447,W,3.00,12761.00,9.00,15.00,4.00,-6.00,2.00,1.00,2.00,12751.00,14.00,41.00,1.00,5.00,2.00,1.00,95.12,80.00,68.00,1,0,2022-10-16,1542.25,1474.10,0.53,0.47,1519.32,1497.03
7074,396,35,L,2.00,11774.00,14.00,18.00,2.00,-20.00,2.00,0.00,5.00,11374.00,11.00,35.00,3.00,20.00,3.00,3.00,85.71,88.89,68.00,1,1,2022-10-16,1328.58,1409.79,0.45,0.55,1350.45,1387.92
7076,399,239,L,3.00,13307.00,12.00,26.00,1.00,-31.00,3.00,2.00,8.00,13264.00,24.00,56.00,2.00,30.00,8.00,6.00,85.71,88.46,68.00,1,1,2022-10-16,1365.99,1493.22,0.37,0.63,1384.23,1474.97
7333,191,109,W,3.00,13133.00,21.00,34.00,7.00,4.00,3.00,1.00,2.00,13132.00,17.00,20.00,9.00,-5.00,1.00,1.00,90.00,91.18,67.00,1,0,2022-10-16,1513.89,1392.48,0.62,0.38,1495.21,1411.17
7337,23,335,L,5.00,11890.00,13.00,13.00,2.00,-24.00,4.00,2.00,11.00,12486.00,15.00,34.00,3.00,25.00,9.00,3.00,67.65,61.54,67.00,1,2,2022-10-16,1342.48,1391.38,0.50,0.50,1366.99,1366.87
7338,176,401,W,9.00,12147.00,21.00,39.00,7.00,29.00,5.00,1.00,3.00,13103.00,12.00,21.00,6.00,-30.00,1.00,0.00,85.71,76.92,67.00,1,5,2022-10-16,1066.29,973.43,0.57,0.43,1045.36,994.36
7339,22,440,L,2.00,12927.00,25.00,23.00,3.00,-15.00,2.00,1.00,6.00,12142.00,14.00,22.00,11.00,15.00,5.00,1.00,72.73,91.30,67.00,1,2,2022-10-16,1205.89,1260.48,0.49,0.51,1229.93,1236.44
7341,64,441,L,4.00,12992.00,22.00,36.00,2.00,-20.00,4.00,0.00,8.00,12021.00,12.00,21.00,5.00,18.00,4.00,1.00,61.90,,67.00,1,2,2022-10-16,1248.03,1302.73,0.49,0.51,1272.07,1278.69
7342,104,216,W,5.00,7702.00,24.00,35.00,5.00,9.00,5.00,1.00,3.00,7856.00,10.00,22.00,3.00,-10.00,1.00,0.00,86.36,85.71,67.00,1,4,2022-10-16,1137.47,1065.23,0.54,0.46,1114.87,1087.82
7343,445,205,L,2.00,14266.00,10.00,15.00,11.00,-32.00,2.00,0.00,10.00,11242.00,17.00,25.00,1.00,30.00,8.00,1.00,60.00,86.67,67.00,1,4,2022-10-16,1007.79,1296.54,0.17,0.83,1016.27,1288.07
7348,44,269,W,3.00,13467.00,30.00,27.00,13.00,0.00,2.00,1.00,2.00,14161.00,28.00,22.00,6.00,0.00,2.00,1.00,90.91,88.89,67.00,1,3,2022-10-16,1248.71,1216.95,0.47,0.53,1222.80,1242.86
7354,375,453,W,10.00,12417.00,23.00,44.00,0.00,37.00,5.00,1.00,1.00,12921.00,2.00,10.00,3.00,-39.00,0.00,0.00,90.00,77.27,67.00,1,5,2022-10-16,1101.91,898.23,0.74,0.26,1088.95,911.18
7355,411,439,L,3.00,12224.00,17.00,20.00,11.00,-20.00,3.00,1.00,6.00,12395.00,17.00,17.00,4.00,20.00,4.00,1.00,64.71,85.00,67.00,1,5,2022-10-16,983.22,1056.28,0.46,0.54,1005.75,1033.75
7006,17,442,L,3.00,13513.00,14.00,27.00,8.00,-11.00,3.00,1.00,5.00,13798.00,20.00,34.00,7.00,10.00,5.00,3.00,85.29,88.89,68.00,1,0,2022-10-22,1495.04,1460.80,0.64,0.36,1526.18,1429.66
7077,12,15,L,4.00,13017.00,9.00,18.00,5.00,-16.00,3.00,1.00,5.00,13024.00,25.00,38.00,3.00,15.00,5.00,4.00,86.84,77.78,68.00,1,1,2022-10-22,1360.97,1466.26,0.41,0.59,1380.91,1446.32
7356,200,53,L,0.00,12122.00,7.00,21.00,13.00,-20.00,0.00,0.00,8.00,12524.00,18.00,34.00,5.00,20.00,6.00,3.00,76.47,100.00,67.00,1,1,2022-10-22,1394.89,1449.13,0.49,0.51,1418.95,1425.06
7362,216,438,L,5.00,12806.00,8.00,23.00,4.00,-40.00,4.00,1.00,13.00,13264.00,27.00,35.00,2.00,39.00,7.00,1.00,62.86,78.26,67.00,1,4,2022-10-22,1046.51,1167.54,0.38,0.62,1065.23,1148.82
7365,441,336,W,3.00,10921.00,9.00,16.00,7.00,4.00,2.00,1.00,1.00,11611.00,24.00,25.00,1.00,-5.00,0.00,0.00,96.00,81.25,67.00,1,2,2022-10-22,1328.66,1297.09,0.47,0.53,1302.73,1323.02
7366,26,331,L,2.00,11429.00,11.00,20.00,6.00,-10.00,1.00,0.00,4.00,11683.00,11.00,20.00,7.00,10.00,3.00,0.00,80.00,90.00,67.00,1,3,2022-10-22,1227.07,1218.64,0.59,0.41,1256.22,1189.49
7367,439,130,L,3.00,14490.00,11.00,25.00,0.00,-5.00,3.00,2.00,5.00,13129.00,10.00,23.00,4.00,5.00,4.00,1.00,78.26,88.00,67.00,1,5,2022-10-22,1031.65,1079.02,0.50,0.50,1056.28,1054.39
7368,129,403,W,2.00,13256.00,16.00,27.00,7.00,5.00,1.00,0.00,1.00,12897.00,22.00,15.00,5.00,-5.00,1.00,0.00,93.33,92.59,67.00,1,2,2022-10-22,1365.72,1237.73,0.63,0.37,1347.53,1255.92
7372,449,401,W,4.00,12514.00,14.00,15.00,1.00,14.00,3.00,0.00,2.00,13029.00,22.00,25.00,2.00,-14.00,2.00,0.00,92.00,73.33,67.00,1,5,2022-10-22,922.56,943.32,0.39,0.61,892.45,973.43
7375,269,402,L,2.00,13380.00,17.00,12.00,5.00,-20.00,1.00,0.00,6.00,12737.00,18.00,36.00,8.00,19.00,4.00,1.00,83.33,83.33,67.00,1,3,2022-10-22,1192.70,1244.72,0.49,0.51,1216.95,1220.47
7376,407,44,L,4.00,12854.00,17.00,24.00,6.00,-4.00,4.00,1.00,7.00,13043.00,23.00,23.00,6.00,4.00,7.00,2.00,69.57,83.33,67.00,1,3,2022-10-22,1182.16,1270.04,0.44,0.56,1203.49,1248.71
7377,214,440,L,7.00,14287.00,25.00,37.00,12.00,5.00,4.00,2.00,8.00,14571.00,22.00,49.00,10.00,-5.00,3.00,0.00,83.67,81.08,67.00,1,2,2022-10-22,1293.70,1289.31,0.59,0.41,1322.53,1260.48
7380,404,132,W,5.00,12571.00,12.00,21.00,4.00,0.00,3.00,1.00,3.00,12405.00,18.00,26.00,2.00,1.00,2.00,0.00,88.46,76.19,67.00,1,4,2022-10-22,1154.38,1150.46,0.43,0.57,1126.21,1178.63
7381,215,65,L,2.00,12618.00,8.00,14.00,4.00,-10.00,2.00,0.00,3.00,12501.00,17.00,29.00,3.00,9.00,2.00,0.00,89.66,85.71,67.00,1,4,2022-10-22,1041.80,1134.34,0.43,0.57,1062.76,1113.39
7382,446,406,L,3.00,13638.00,15.00,14.00,7.00,0.00,2.00,0.00,4.00,13300.00,16.00,23.00,4.00,-1.00,3.00,1.00,82.61,78.57,67.00,1,4,2022-10-22,1061.61,1145.19,0.44,0.56,1083.29,1123.51
7005,4,46,W,6.00,13913.00,16.00,32.00,4.00,0.00,3.00,2.00,4.00,14029.00,17.00,26.00,6.00,-1.00,2.00,0.00,84.62,81.25,68.00,1,0,2022-10-23,1480.30,1429.83,0.50,0.50,1455.93,1454.20
7007,49,29,W,3.00,13488.00,16.00,34.00,3.00,-5.00,1.00,0.00,2.00,13710.00,14.00,33.00,2.00,5.00,1.00,0.00,93.94,91.18,68.00,1,0,2022-10-23,1529.22,1514.92,0.44,0.56,1501.88,1542.25
7008,1,447,W,10.00,12953.00,17.00,28.00,8.00,45.00,10.00,7.00,0.00,12377.00,10.00,20.00,3.00,-45.00,0.00,0.00,100.00,64.29,68.00,1,0,2022-10-23,1563.49,1454.46,0.60,0.40,1543.84,1474.10
7078,452,396,L,0.00,13119.00,15.00,37.00,3.00,-11.00,0.00,0.00,3.00,8698.00,8.00,15.00,4.00,10.00,3.00,1.00,80.00,100.00,68.00,1,1,2022-10-23,1355.50,1356.95,0.58,0.42,1383.87,1328.58
7079,31,399,W,3.00,13151.00,17.00,52.00,6.00,10.00,3.00,1.00,0.00,11982.00,11.00,10.00,2.00,-10.00,0.00,0.00,100.00,94.23,68.00,1,1,2022-10-23,1406.24,1342.69,0.52,0.48,1382.94,1365.99
7357,450,408,L,1.00,13056.00,20.00,18.00,12.00,-5.00,1.00,0.00,5.00,12760.00,21.00,36.00,11.00,5.00,4.00,2.00,86.11,94.44,67.00,1,1,2022-10-23,1413.67,1442.84,0.53,0.47,1439.80,1416.71
7358,211,410,W,3.00,13114.00,13.00,20.00,3.00,0.00,3.00,2.00,2.00,12147.00,11.00,14.00,6.00,0.00,1.00,1.00,85.71,85.00,67.00,1,1,2022-10-23,1423.00,1399.05,0.46,0.54,1396.45,1425.60
7360,405,443,L,2.00,12695.00,12.00,19.00,11.00,-10.00,2.00,1.00,7.00,13101.00,35.00,34.00,7.00,10.00,6.00,3.00,79.41,89.47,67.00,1,1,2022-10-23,1284.53,1397.70,0.39,0.61,1303.86,1378.38
7361,205,61,W,6.00,11934.00,21.00,21.00,4.00,29.00,5.00,2.00,0.00,11314.00,5.00,3.00,3.00,-30.00,0.00,0.00,100.00,71.43,67.00,1,4,2022-10-23,1312.89,1160.06,0.67,0.33,1296.54,1176.41
7363,64,335,W,7.00,13721.00,6.00,21.00,4.00,-7.00,5.00,0.00,6.00,14081.00,24.00,40.00,8.00,5.00,5.00,3.00,85.00,66.67,67.00,1,2,2022-10-23,1282.11,1357.31,0.30,0.70,1248.03,1391.38
7364,397,411,L,3.00,12390.00,27.00,27.00,6.00,7.00,2.00,0.00,5.00,13420.00,20.00,21.00,12.00,-10.00,3.00,0.00,76.19,88.89,67.00,1,5,2022-10-23,1021.20,1012.40,0.60,0.40,1050.38,983.22
7369,22,23,L,1.00,13325.00,12.00,20.00,5.00,-5.00,1.00,0.00,3.00,13645.00,18.00,35.00,1.00,5.00,3.00,2.00,91.43,95.00,67.00,1,2,2022-10-23,1190.56,1357.82,0.31,0.69,1205.89,1342.48
7370,176,451,W,5.00,13429.00,12.00,36.00,1.00,26.00,3.00,1.00,0.00,13455.00,1.00,6.00,1.00,-25.00,0.00,0.00,100.00,86.11,67.00,1,5,2022-10-23,1081.72,915.78,0.69,0.31,1066.29,931.21
7371,453,400,L,1.00,12969.00,2.00,7.00,7.00,-35.00,0.00,0.00,8.00,12748.00,16.00,27.00,1.00,35.00,4.00,1.00,70.37,,67.00,1,5,2022-10-23,878.55,987.27,0.40,0.60,898.23,967.60
7373,104,332,W,4.00,12627.00,18.00,26.00,9.00,10.00,4.00,0.00,1.00,11866.00,15.00,21.00,2.00,-10.00,1.00,0.00,95.24,84.62,67.00,1,4,2022-10-23,1159.65,1082.28,0.55,0.45,1137.47,1104.45
7378,189,38,W,3.00,12117.00,11.00,29.00,6.00,10.00,2.00,1.00,0.00,13098.00,19.00,26.00,4.00,-10.00,0.00,0.00,100.00,89.66,67.00,1,3,2022-10-23,1191.95,1226.93,0.36,0.64,1160.76,1258.12
7379,375,431,L,1.00,12479.00,9.00,23.00,1.00,-5.00,0.00,0.00,2.00,12615.00,18.00,20.00,1.00,5.00,2.00,1.00,90.00,95.65,67.00,1,5,2022-10-23,1072.05,1054.48,0.61,0.39,1101.91,1024.62
