ID player,amplua,time,G,As,TB,Shot,BT,pm,dev_As,dev_BT,dev_G,dev_Shot,dev_TB,dev_pm,dev_time
482.00,10.00,13.03,0.05,0.10,1.25,1.43,1.17,0.22,-46.40,-3.61,-80.32,-39.43,-15.53,168.00,-4.91
485.00,10.00,16.51,0.36,0.07,2.55,4.21,1.71,-0.93,-57.98,15.04,10.70,41.39,9.93,-422.70,3.13
486.00,9.00,8.30,0.00,0.00,,1.00,1.00,1.00,-80.00,-29.04,-60.00,-21.10,,481.91,-19.43
487.00,10.00,15.44,0.57,0.22,2.22,3.67,1.00,0.00,-0.08,-9.47,72.35,25.69,3.46,55.00,0.65
492.00,10.00,11.96,0.21,0.14,2.06,2.41,1.00,-0.52,-30.96,-9.47,-33.34,-10.94,0.33,-212.10,-7.38
495.00,9.00,18.60,0.06,0.21,2.25,2.05,1.81,-0.47,47.81,16.28,-28.07,1.89,6.76,-116.25,6.10
496.00,9.00,20.38,0.03,0.03,2.33,1.79,1.50,-0.71,-61.74,-1.06,-44.04,-3.81,8.24,-213.91,10.51
499.00,10.00,21.29,0.42,0.20,2.42,3.53,1.29,-0.78,-7.79,0.54,28.32,21.62,7.38,-345.65,14.16
500.00,10.00,4.50,0.00,0.00,,,,-3.00,-85.00,,-95.00,,,-1485.96,-24.61
501.00,10.00,15.88,0.15,0.10,1.00,1.86,1.75,-1.25,-46.40,16.42,-50.96,-26.92,-20.42,-587.06,1.67
506.00,9.00,20.80,0.00,0.00,,1.00,,-2.00,-80.00,,-60.00,-21.10,,-738.83,11.55
508.00,10.00,13.09,0.52,0.24,1.11,3.24,1.17,0.16,7.64,-3.61,57.67,13.19,-18.27,137.19,-4.77
519.00,9.00,19.11,0.00,0.00,1.80,1.20,1.50,-1.17,-80.00,-1.06,-60.00,-16.72,-1.59,-401.08,7.36
522.00,10.00,16.21,0.31,0.42,1.96,3.17,1.50,0.21,77.13,7.79,-3.98,11.15,-1.62,162.87,2.43
524.00,9.00,17.87,0.02,0.10,1.68,1.64,1.61,0.63,-19.14,5.09,-49.36,-7.09,-3.82,331.36,4.29
526.00,10.00,14.30,0.62,0.15,1.64,2.48,1.11,0.33,-27.10,-5.68,87.04,-8.90,-7.89,224.50,-1.98
527.00,9.00,15.61,0.05,0.14,1.56,1.79,1.67,0.39,5.21,8.45,-33.40,-3.81,-6.05,233.69,-1.31
531.00,9.00,13.90,0.41,0.14,1.61,2.70,1.00,0.00,5.21,-29.04,158.16,16.12,-5.12,75.00,-5.55
535.00,9.00,12.33,0.17,0.17,3.67,2.50,1.50,0.33,23.46,-1.06,30.46,11.74,33.11,209.28,-9.44
536.00,10.00,16.66,0.47,0.47,2.14,3.78,1.00,-0.89,96.42,-9.47,43.00,28.88,1.90,-402.15,3.47
541.00,9.00,11.86,0.00,0.00,1.60,1.40,1.00,-0.89,-80.00,-29.04,-60.00,-12.35,-5.31,-287.15,-10.61
543.00,10.00,15.16,0.60,0.25,1.20,3.50,1.56,0.07,11.50,9.86,81.17,20.75,-16.50,90.95,0.01
544.00,9.00,17.82,0.10,0.14,1.82,1.71,1.80,-0.19,5.21,15.72,-6.79,-5.56,-1.22,-2.31,4.16
545.00,10.00,17.15,0.15,0.06,1.91,2.21,1.62,-0.67,-61.84,11.93,-50.96,-16.75,-2.60,-289.15,4.61
551.00,10.00,15.70,0.42,0.08,1.88,3.17,1.00,0.14,-54.12,-9.47,28.32,11.15,-3.19,126.91,1.26
556.00,9.00,23.05,0.47,0.40,2.17,3.42,1.00,-0.50,163.44,-29.04,190.09,31.89,5.27,-128.45,17.13
557.00,10.00,20.45,0.09,0.13,2.47,2.57,2.25,-0.22,-34.82,33.68,-68.57,-6.29,8.36,-58.00,12.23
561.00,10.00,10.82,0.09,0.00,1.83,1.57,,-0.80,-85.00,,-68.57,-35.36,-4.17,-355.92,-10.01
564.00,9.00,14.00,0.00,0.00,,,,-3.00,-80.00,,-60.00,,,-1145.74,-5.30
568.00,9.00,19.55,0.26,0.13,1.91,2.27,1.80,-0.81,-0.88,15.72,78.34,6.71,0.45,-254.59,8.45
570.00,10.00,14.08,0.00,0.00,1.50,1.00,1.00,-0.50,-85.00,-9.47,-95.00,-51.93,-10.63,-201.83,-2.48
571.00,9.00,17.85,0.00,0.03,1.33,1.33,1.56,-1.39,-61.74,2.29,-60.00,-13.88,-10.31,-490.61,4.24
572.00,10.00,9.95,0.00,0.14,2.00,1.67,1.00,0.40,-30.96,-9.47,-95.00,-32.45,-0.84,260.46,-12.02
577.00,9.00,17.18,0.07,0.21,1.60,1.44,2.00,0.15,47.81,26.91,-22.75,-11.47,-5.31,136.03,2.58
583.00,10.00,15.92,0.31,0.25,2.46,3.00,1.40,-0.73,11.50,4.33,-3.98,6.21,8.16,-319.97,1.76
585.00,10.00,18.34,0.09,0.14,1.45,2.21,2.50,-1.82,-30.96,42.31,-68.57,-16.75,-11.61,-879.85,7.35
587.00,9.00,15.61,0.00,0.20,1.67,1.83,2.14,-0.23,41.72,34.75,-60.00,-2.93,-4.00,-18.59,-1.31
589.00,9.00,17.03,0.29,0.25,2.56,2.70,1.38,1.00,72.15,-7.78,94.31,16.12,12.51,481.91,2.21
590.00,9.00,23.98,0.22,0.11,1.93,1.87,2.73,-1.17,-13.06,67.76,57.06,-2.05,0.82,-401.08,19.43
592.00,9.00,17.71,0.00,0.10,1.96,1.61,1.64,0.18,-19.14,6.77,-60.00,-7.74,1.38,148.25,3.89
593.00,9.00,20.22,0.03,0.19,1.56,1.25,1.33,-0.22,35.63,-10.57,-44.04,-15.63,-6.05,-14.52,10.11
594.00,10.00,14.07,0.31,0.12,2.18,2.45,1.17,-1.00,-38.67,-3.61,-3.98,-9.78,2.68,-458.65,-2.51
595.00,10.00,9.72,0.00,0.17,2.00,1.00,1.00,-0.67,-19.38,-9.47,-95.00,-51.93,-0.84,-289.15,-12.55
597.00,10.00,16.65,0.28,0.11,2.08,2.25,1.20,-0.53,-42.54,-2.57,-12.79,-15.59,0.72,-217.23,3.45
601.00,10.00,20.13,0.00,0.00,3.00,6.00,,3.00,-85.00,,-95.00,93.43,18.74,1595.96,11.49
606.00,9.00,22.02,0.00,0.00,4.00,3.00,1.50,-3.00,-80.00,-1.06,-60.00,22.69,39.24,-1145.74,14.57
607.00,10.00,18.01,0.83,0.17,1.80,3.33,1.00,-1.67,-19.38,-9.47,148.69,15.80,-4.76,-802.80,6.59
610.00,10.00,15.12,0.35,0.35,2.42,3.14,1.33,-0.33,50.11,1.92,7.76,10.28,7.38,-114.50,-0.08
614.00,10.00,22.20,1.00,0.00,4.00,3.00,,1.00,-85.00,,198.61,6.21,38.32,568.65,16.27
616.00,9.00,9.78,0.00,0.25,,1.50,1.00,-2.00,72.15,-29.04,-60.00,-10.15,,-738.83,-15.76
618.00,9.00,20.70,0.22,0.24,2.09,2.62,1.89,-1.00,66.06,20.76,57.06,14.37,3.79,-331.91,11.30
619.00,9.00,21.94,0.03,0.19,1.52,1.50,1.59,-0.29,35.63,3.97,-44.04,-10.15,-6.79,-43.01,14.38
624.00,10.00,14.10,0.00,1.00,3.00,3.50,,1.00,301.01,,-95.00,20.75,18.74,568.65,-2.44
627.00,10.00,12.83,0.00,0.00,3.33,2.00,,-0.33,-85.00,,-95.00,-22.86,25.20,-114.50,-5.37
628.00,9.00,16.91,0.23,0.23,1.82,2.08,1.38,-0.50,59.98,-7.78,62.38,2.55,-1.22,-128.45,1.91
633.00,9.00,18.42,0.00,0.08,1.33,2.33,1.60,-1.33,-31.31,4.53,-60.00,8.02,-10.31,-466.19,5.65
636.00,9.00,18.63,0.04,0.04,1.62,1.50,1.60,-1.04,-55.66,4.53,-38.72,-10.15,-4.93,-348.19,6.17
646.00,10.00,14.99,0.40,0.34,3.27,3.44,1.00,0.53,46.25,-9.47,22.44,19.00,24.02,327.23,-0.39
647.00,9.00,23.42,0.14,0.14,2.00,2.10,1.14,1.07,5.21,-21.21,14.50,2.98,2.12,510.40,18.04
648.00,10.00,12.88,0.40,0.19,1.85,2.83,1.25,0.08,-11.65,-0.84,22.44,1.27,-3.78,96.09,-5.26
650.00,10.00,12.93,0.21,0.09,1.90,2.12,1.67,-0.64,-50.26,13.66,-33.34,-19.37,-2.80,-273.74,-5.14
651.00,10.00,18.37,0.32,0.32,1.90,2.66,1.00,-0.58,38.52,-9.47,-1.04,-3.67,-2.80,-242.92,7.42
652.00,10.00,18.62,0.38,0.19,2.29,3.48,1.20,-0.33,-11.65,-2.57,16.57,20.17,4.84,-114.50,8.00
654.00,10.00,18.73,0.40,0.47,2.03,2.95,1.00,-1.05,96.42,-9.47,22.44,4.76,-0.26,-484.34,8.25
655.00,9.00,17.39,0.02,0.13,1.45,1.41,1.74,0.09,-0.88,12.37,-49.36,-12.13,-8.09,111.62,3.10
657.00,10.00,14.07,0.23,0.28,2.24,2.63,1.20,-0.46,23.09,-2.57,-27.47,-4.54,3.86,-181.28,-2.51
662.00,10.00,10.17,0.09,0.13,1.00,1.28,1.17,0.00,-34.82,-3.61,-68.57,-43.79,-20.42,55.00,-11.51
670.00,9.00,19.23,0.00,0.00,1.00,2.00,1.57,-0.30,-80.00,2.85,-60.00,0.80,-16.44,-47.07,7.66
671.00,10.00,21.23,0.84,0.62,2.94,4.64,1.33,0.52,154.33,1.92,151.63,53.89,17.56,322.10,14.03
672.00,9.00,15.67,0.10,0.38,1.92,2.90,1.11,0.26,151.27,-22.89,-6.79,20.50,0.63,180.80,-1.16
675.00,10.00,17.63,0.16,0.23,2.09,2.29,1.67,0.56,3.78,13.66,-48.02,-14.43,0.92,342.64,5.71
676.00,9.00,16.53,0.00,0.25,1.67,1.78,1.29,1.20,72.15,-12.82,-60.00,-4.02,-4.00,563.29,0.97
678.00,10.00,13.48,0.06,0.06,1.91,1.50,1.00,0.15,-61.84,-9.47,-77.39,-37.39,-2.60,132.05,-3.87
680.00,10.00,18.45,0.61,0.64,2.36,4.00,1.08,0.32,162.05,-6.71,84.10,35.28,6.21,219.37,7.61
681.00,9.00,22.93,0.08,0.11,1.89,1.92,1.41,-0.21,-13.06,-6.10,-17.43,-0.96,0.08,-10.46,16.83
682.00,10.00,10.12,0.06,0.06,1.20,1.67,1.50,-0.50,-61.84,7.79,-77.39,-32.45,-16.50,-201.83,-11.63
684.00,10.00,11.50,0.24,0.28,1.33,1.76,1.00,0.21,23.09,-9.47,-24.54,-29.83,-13.96,162.87,-8.44
685.00,9.00,16.06,0.08,0.05,1.81,1.62,1.35,0.02,-49.57,-9.46,-17.43,-7.52,-1.41,83.14,-0.20
686.00,10.00,16.20,0.35,0.31,2.00,2.80,1.15,0.30,34.66,-4.29,7.76,0.40,-0.84,209.09,2.41
687.00,10.00,11.16,0.20,0.00,1.40,1.67,,-0.57,-85.00,,-36.28,-32.45,-12.59,-237.78,-9.23
688.00,10.00,19.56,0.12,0.25,1.83,2.67,1.00,0.00,11.50,-9.47,-59.76,-3.38,-4.17,55.00,10.17
689.00,10.00,13.18,0.28,0.28,1.93,2.67,1.00,0.26,23.09,-9.47,-12.79,-3.38,-2.21,188.55,-4.56
690.00,10.00,14.82,0.50,0.50,3.00,4.00,1.00,0.00,108.01,-9.47,51.80,35.28,18.74,55.00,-0.78
691.00,10.00,7.54,0.00,0.00,,1.67,,-1.67,-85.00,,-95.00,-32.45,,-802.80,-17.59
692.00,10.00,12.05,0.13,0.10,1.12,1.79,1.12,-0.08,-46.40,-5.33,-56.83,-28.97,-18.07,13.91,-7.17
693.00,9.00,12.81,0.02,0.02,1.30,1.24,1.38,0.00,-67.82,-7.78,-49.36,-15.85,-10.87,75.00,-8.25
694.00,9.00,14.61,0.00,0.11,1.73,1.67,1.50,0.87,-13.06,-1.06,-60.00,-6.43,-2.89,429.01,-3.79
696.00,9.00,18.99,0.10,0.21,2.31,2.31,1.67,0.16,47.81,8.45,-6.79,7.58,7.87,140.11,7.06
697.00,9.00,20.10,0.20,0.22,1.98,2.38,1.50,0.38,53.90,-1.06,46.42,9.12,1.75,229.63,9.82
698.00,9.00,18.76,0.00,0.33,1.00,1.00,1.33,-1.33,120.84,-10.57,-60.00,-21.10,-16.44,-466.19,6.50
699.00,9.00,18.45,0.13,0.09,3.00,3.38,1.31,0.25,-25.22,-11.70,9.17,31.01,20.68,176.73,5.72
700.00,10.00,15.72,0.70,0.70,2.63,4.50,1.25,1.10,185.21,-0.84,110.52,49.82,11.49,620.02,1.30
701.00,10.00,15.64,0.75,0.38,2.47,3.00,1.00,0.39,61.68,-9.47,125.20,6.21,8.36,255.33,1.12
704.00,10.00,18.78,0.50,0.50,1.50,1.40,2.00,-0.60,108.01,25.05,51.80,-40.30,-10.63,-253.19,8.37
708.00,9.00,14.61,0.25,0.00,1.50,2.33,1.00,1.17,-80.00,-29.04,73.03,8.02,-7.16,551.09,-3.79
710.00,10.00,11.45,0.00,0.25,3.00,2.00,,0.00,11.50,,-95.00,-22.86,18.74,55.00,-8.56
712.00,9.00,21.20,0.05,0.29,1.89,1.63,1.80,0.06,96.50,15.72,-33.40,-7.31,0.08,99.41,12.54
715.00,10.00,12.99,0.14,0.50,1.38,2.00,1.33,0.95,108.01,1.92,-53.89,-22.86,-12.98,542.97,-5.00
717.00,10.00,20.73,0.00,0.00,4.00,4.00,,,-85.00,,-95.00,35.28,38.32,,12.87
720.00,10.00,17.98,0.29,0.14,1.80,2.83,1.33,-0.80,-30.96,1.92,-9.85,1.27,-4.76,-355.92,6.52
724.00,10.00,17.54,0.24,0.35,3.27,3.76,1.67,0.12,50.11,13.66,-24.54,28.31,24.02,116.64,5.51
725.00,10.00,13.98,0.39,0.23,1.50,2.20,1.00,-0.45,3.78,-9.47,19.50,-17.04,-10.63,-176.14,-2.72
727.00,10.00,14.25,0.42,0.35,2.12,3.02,1.55,0.29,50.11,9.51,28.32,6.80,1.51,203.96,-2.09
729.00,9.00,14.18,0.12,0.19,1.86,2.36,1.00,-0.36,35.63,-29.04,3.85,8.68,-0.48,-71.49,-4.86
730.00,9.00,16.32,0.06,0.12,1.43,1.62,1.00,-0.48,-6.97,-29.04,-28.07,-7.52,-8.46,-120.31,0.45
731.00,9.00,14.78,0.00,0.15,1.17,1.60,1.57,0.22,11.29,2.85,-60.00,-7.96,-13.29,164.52,-3.37
733.00,10.00,16.32,0.51,0.25,2.41,3.50,1.50,0.41,11.50,7.79,54.74,20.75,7.18,265.60,2.69
734.00,10.00,16.01,0.43,0.35,2.67,3.95,1.00,-0.06,50.11,-9.47,31.25,33.83,12.28,24.18,1.97
738.00,9.00,14.80,0.04,0.04,1.46,2.00,1.14,-0.56,-55.66,-21.21,-38.72,0.80,-7.90,-152.87,-3.32
741.00,9.00,14.19,0.25,0.00,2.00,1.67,1.00,-1.50,-80.00,-29.04,73.03,-6.43,2.12,-535.37,-4.83
742.00,10.00,12.88,0.50,0.50,1.00,1.00,,-1.00,108.01,,51.80,-51.93,-20.42,-458.65,-5.26
746.00,10.00,20.18,0.52,0.30,2.05,3.71,2.00,0.07,30.80,25.05,57.67,26.85,0.14,90.95,11.60
747.00,10.00,13.00,0.33,0.00,1.00,1.80,,-0.50,-85.00,,1.89,-28.67,-20.42,-201.83,-4.98
748.00,9.00,16.85,0.10,0.24,2.20,2.82,1.50,0.52,66.06,-1.06,-6.79,18.75,5.83,286.60,1.76
749.00,10.00,16.02,0.81,0.35,2.38,3.77,1.00,-0.22,50.11,-9.47,142.82,28.60,6.60,-58.00,1.99
751.00,10.00,14.08,0.25,0.06,2.40,2.36,1.00,-0.71,-61.84,-9.47,-21.60,-12.39,6.99,-309.69,-2.48
755.00,10.00,19.16,0.21,0.24,1.66,2.30,1.35,0.45,7.64,2.61,-33.34,-14.13,-7.50,286.14,9.25
756.00,9.00,15.48,0.10,0.19,1.93,1.68,1.12,0.73,35.63,-22.33,-6.79,-6.21,0.82,372.05,-1.64
758.00,9.00,15.70,0.07,0.14,1.38,2.50,1.00,-1.18,5.21,-29.04,-22.75,11.74,-9.39,-405.16,-1.09
759.00,9.00,20.84,1.14,0.51,3.70,6.18,1.43,0.42,230.38,-4.98,546.59,92.33,33.67,245.90,11.65
763.00,10.00,13.90,0.42,0.39,1.95,3.03,1.40,0.75,65.54,4.33,28.32,7.09,-1.82,440.24,-2.90
764.00,10.00,18.12,1.00,0.40,1.50,4.00,,0.20,69.40,,198.61,35.28,-10.63,157.73,6.85
765.00,9.00,18.60,0.25,0.13,2.20,2.98,1.45,0.37,-0.88,-3.87,73.03,22.25,5.83,225.56,6.10
766.00,9.00,15.11,0.25,0.75,2.67,2.33,1.33,-1.00,376.45,-10.57,73.03,8.02,14.55,-331.91,-2.55
767.00,10.00,11.36,0.40,0.25,1.33,1.75,1.00,0.22,11.50,-9.47,22.44,-30.12,-13.96,168.00,-8.77
768.00,10.00,16.50,1.00,0.33,4.75,7.25,1.00,1.12,42.38,-9.47,198.61,129.76,53.00,630.29,3.10
769.00,9.00,11.58,0.50,0.00,1.50,1.33,1.00,0.75,-80.00,-29.04,206.05,-13.88,-7.16,380.18,-11.30
769.00,10.00,9.43,0.00,0.00,1.00,1.50,1.33,-0.86,-85.00,1.92,-95.00,-37.39,-20.42,-386.74,-13.22
772.00,9.00,25.41,0.00,0.12,2.50,3.29,1.43,-0.29,-6.97,-4.98,-60.00,29.04,11.40,-43.01,22.98
774.00,10.00,11.46,0.10,0.10,1.40,1.76,1.00,-0.60,-46.40,-9.47,-65.64,-29.83,-12.59,-253.19,-8.54
785.00,10.00,16.10,0.16,0.30,1.53,2.94,1.45,-0.23,30.80,6.06,-48.02,4.47,-10.04,-63.14,2.18
801.00,10.00,14.71,0.33,0.13,2.00,2.50,1.00,0.15,-34.82,-9.47,1.89,-8.32,-0.84,132.05,-1.03
805.00,10.00,12.44,0.00,0.04,1.38,1.80,1.00,-1.50,-69.56,-9.47,-95.00,-28.67,-12.98,-715.48,-6.27
806.00,10.00,23.41,0.94,0.59,3.33,5.47,1.58,0.70,142.75,10.55,180.99,78.02,25.20,414.56,19.06
807.00,10.00,17.56,0.19,0.06,2.11,2.31,1.83,-1.37,-61.84,19.18,-39.22,-13.84,1.31,-648.70,5.55
808.00,10.00,10.62,0.50,0.00,2.00,4.00,,2.00,-85.00,,51.80,35.28,-0.84,1082.31,-10.48
812.00,9.00,14.50,0.00,0.00,1.00,1.00,1.25,0.33,-80.00,-15.05,-60.00,-21.10,-16.44,209.28,-4.06
813.00,10.00,15.97,0.45,0.72,1.94,3.02,1.20,0.12,192.93,-2.57,37.13,6.80,-2.02,116.64,1.88
814.00,10.00,9.12,0.00,0.09,1.44,1.91,1.00,-0.81,-50.26,-9.47,-95.00,-25.47,-11.81,-361.06,-13.94
815.00,9.00,13.54,0.16,0.23,2.32,2.25,1.38,0.46,59.98,-7.78,25.13,6.27,8.06,262.18,-6.44
822.00,10.00,14.71,0.29,0.07,2.10,1.75,1.00,-0.46,-57.98,-9.47,-9.85,-30.12,1.12,-181.28,-1.03
824.00,9.00,13.26,0.03,0.03,1.56,1.28,1.25,-0.04,-61.74,-15.05,-44.04,-14.97,-6.05,58.72,-7.14
825.00,10.00,24.29,1.11,0.82,3.82,6.38,1.16,0.38,231.53,-3.95,230.91,104.47,34.79,250.19,21.09
830.00,10.00,19.18,0.41,0.53,2.51,4.55,1.11,-0.13,119.59,-5.68,25.37,51.27,9.14,-11.78,9.29
832.00,10.00,12.39,0.15,0.17,1.32,2.06,1.45,-0.24,-19.38,6.06,-50.96,-21.12,-14.16,-68.28,-6.39
837.00,9.00,8.81,0.06,0.06,1.17,2.25,1.50,-0.54,-43.48,-1.06,-28.07,6.27,-13.29,-144.73,-18.16
840.00,10.00,14.52,0.05,0.20,2.10,2.00,,-1.21,-7.79,,-80.32,-22.86,1.12,-566.52,-1.47
841.00,9.00,16.81,0.20,0.20,1.89,2.41,1.36,-0.17,41.72,-8.90,46.42,9.77,0.08,5.83,1.66
842.00,10.00,15.49,0.19,0.22,1.37,2.52,1.40,-0.78,-0.08,4.33,-39.22,-7.74,-13.18,-345.65,0.77
843.00,9.00,17.39,0.14,0.00,2.00,1.71,1.50,-0.57,-80.00,-1.06,14.50,-5.56,2.12,-156.94,3.10
850.00,10.00,15.43,0.31,0.31,1.90,3.21,1.50,-0.12,34.66,7.79,-3.98,12.32,-2.80,-6.64,0.63
851.00,10.00,23.81,1.40,0.40,2.25,3.60,1.00,-0.60,69.40,-9.47,316.05,23.65,4.05,-253.19,19.98
853.00,10.00,14.48,0.12,0.38,2.33,2.37,1.20,0.11,61.68,-2.57,-59.76,-12.10,5.62,111.50,-1.56
854.00,9.00,17.62,0.37,0.16,2.82,3.68,1.37,-0.76,17.38,-8.34,136.87,37.58,17.34,-234.25,3.67
855.00,10.00,13.81,0.30,0.26,1.71,2.76,1.00,0.61,15.36,-9.47,-6.92,-0.76,-6.52,368.33,-3.11
857.00,9.00,16.36,0.00,0.17,2.75,2.17,1.00,-1.80,23.46,-29.04,-60.00,4.51,16.04,-657.44,0.55
858.00,10.00,13.15,0.28,0.22,1.55,2.21,1.25,0.85,-0.08,-0.84,-12.79,-16.75,-9.65,491.61,-4.63
859.00,10.00,16.22,0.39,0.17,2.33,3.50,1.33,-0.64,-19.38,1.92,19.50,20.75,5.62,-273.74,2.46
860.00,9.00,14.52,0.10,0.00,1.80,1.50,1.00,0.00,-80.00,-29.04,-6.79,-10.15,-1.59,75.00,-4.02
863.00,10.00,18.52,0.18,0.18,2.89,2.16,1.75,-1.28,-15.52,16.42,-42.15,-18.21,16.58,-602.48,7.77
864.00,9.00,17.78,0.27,0.00,1.89,1.78,1.00,0.20,-80.00,-29.04,83.66,-4.02,0.08,156.38,4.06
876.00,10.00,12.47,0.26,0.13,1.90,2.20,1.33,0.00,-34.82,1.92,-18.66,-17.04,-2.80,55.00,-6.20
879.00,9.00,19.59,0.08,0.10,1.90,1.85,1.88,-0.52,-19.14,20.20,-17.43,-2.49,0.26,-136.60,8.55
883.00,10.00,19.97,0.56,0.82,2.33,4.41,1.22,0.79,231.53,-1.88,69.42,47.21,5.62,460.78,11.12
886.00,10.00,16.33,0.09,0.00,1.77,2.41,1.38,-1.06,-85.00,3.64,-68.57,-10.94,-5.34,-489.47,2.71
892.00,10.00,16.05,0.69,1.00,2.90,3.33,1.00,1.55,301.01,-9.47,107.59,15.80,16.78,851.16,2.06
896.00,9.00,17.56,0.00,0.20,2.00,2.00,2.00,0.25,41.72,26.91,-60.00,0.80,2.12,176.73,3.52
898.00,10.00,15.48,1.00,0.00,1.00,4.00,,-1.00,-85.00,,198.61,35.28,-20.42,-458.65,0.75
910.00,9.00,14.89,0.10,0.07,1.70,1.80,1.50,0.03,-37.40,-1.06,-6.79,-3.59,-3.45,87.21,-3.10
911.00,10.00,12.70,0.08,0.08,1.25,1.73,1.00,-0.75,-54.12,-9.47,-71.52,-30.71,-15.53,-330.24,-5.67
913.00,9.00,25.68,0.33,0.33,1.00,1.67,3.00,-1.00,120.84,82.87,115.59,-6.43,-16.44,-331.91,23.64
913.00,10.00,19.57,0.00,0.00,,,,0.00,-85.00,,-95.00,,,55.00,10.19
917.00,9.00,14.51,0.15,0.15,1.56,1.95,1.11,0.08,11.29,-22.89,19.81,-0.30,-6.05,107.55,-4.04
919.00,9.00,16.12,0.06,0.16,1.71,2.28,1.12,0.43,17.38,-22.33,-28.07,6.93,-3.26,249.98,-0.05
921.00,10.00,14.85,0.19,0.67,2.03,2.84,1.00,0.27,173.63,-9.47,-39.22,1.56,-0.26,193.69,-0.71
922.00,10.00,10.94,0.25,0.00,1.00,1.33,1.67,-0.20,-85.00,13.66,-21.60,-42.34,-20.42,-47.73,-9.74
923.00,10.00,13.41,0.50,0.00,2.50,2.00,,0.50,-85.00,,51.80,-22.86,8.95,311.83,-4.03
924.00,10.00,14.29,0.80,0.40,2.00,2.80,1.00,0.00,69.40,-9.47,139.89,0.40,-0.84,55.00,-2.00
925.00,10.00,7.88,0.00,0.00,2.00,1.50,1.00,-2.00,-85.00,-9.47,-95.00,-37.39,-0.84,-972.31,-16.80
926.00,10.00,,0.00,0.00,,,,,-85.00,,-95.00,,,,
928.00,10.00,9.92,0.00,0.00,1.25,1.33,1.00,0.00,-85.00,-9.47,-95.00,-42.34,-15.53,55.00,-12.09
929.00,10.00,11.37,0.29,0.50,1.60,2.38,1.00,0.18,108.01,-9.47,-9.85,-11.81,-8.67,147.46,-8.74
934.00,10.00,17.64,0.39,0.19,1.84,2.87,1.50,-0.11,-11.65,7.79,19.50,2.43,-3.98,-1.50,5.74
937.00,10.00,13.80,0.29,0.12,2.00,2.27,,-0.17,-38.67,,-9.85,-15.01,-0.84,-32.32,-3.13
939.00,10.00,14.80,0.00,0.00,1.00,2.25,1.00,-2.00,-85.00,-9.47,-95.00,-15.59,-20.42,-972.31,-0.82
940.00,9.00,20.00,0.00,0.14,3.00,2.71,1.00,-1.83,5.21,-29.04,-60.00,16.34,20.68,-669.64,9.57
942.00,9.00,21.73,0.67,0.33,5.33,4.33,,-1.67,120.84,,296.50,51.81,63.92,-604.54,13.86
946.00,9.00,17.89,0.00,0.09,1.33,1.50,1.25,-1.70,-25.22,-15.05,-60.00,-10.15,-10.31,-616.75,4.34
948.00,10.00,10.17,0.10,0.15,2.00,1.43,1.00,-1.00,-27.10,-9.47,-65.64,-39.43,-0.84,-458.65,-11.51
949.00,10.00,14.90,0.47,0.07,2.83,3.20,1.00,-0.17,-57.98,-9.47,43.00,12.03,15.41,-32.32,-0.59
950.00,10.00,10.02,0.17,0.08,1.40,1.80,1.00,0.50,-54.12,-9.47,-45.09,-28.67,-12.59,311.83,-11.86
951.00,10.00,15.30,0.32,0.41,2.50,3.92,1.70,-0.19,73.26,14.69,-1.04,32.96,8.95,-42.59,0.33
952.00,10.00,17.34,0.00,0.00,2.00,2.00,4.00,0.00,-85.00,94.10,-95.00,-22.86,-0.84,55.00,5.04
953.00,10.00,16.14,0.63,0.74,2.11,3.12,1.00,1.33,200.65,-9.47,89.97,9.70,1.31,738.16,2.27
960.00,9.00,15.26,0.07,0.07,1.88,1.60,1.36,0.34,-37.40,-8.90,-22.75,-7.96,-0.11,213.35,-2.18
962.00,9.00,16.42,0.04,0.12,1.67,1.80,1.74,0.19,-6.97,12.37,-38.72,-3.59,-4.00,152.31,0.70
963.00,9.00,16.06,0.05,0.16,2.48,1.80,1.54,0.60,17.38,1.17,-33.40,-3.59,11.03,319.15,-0.20
964.00,9.00,16.25,0.00,0.44,1.57,2.00,1.00,1.44,187.78,-29.04,-60.00,0.80,-5.86,660.95,0.27
967.00,10.00,14.35,0.24,0.53,2.25,2.67,1.00,0.43,119.59,-9.47,-24.54,-3.38,4.05,275.87,-1.86
971.00,10.00,17.15,0.17,0.34,1.57,2.04,1.53,0.96,46.25,8.82,-45.09,-21.69,-9.26,548.11,4.61
973.00,9.00,23.99,0.13,0.33,1.50,1.78,1.64,0.60,120.84,6.77,9.17,-4.02,-7.16,319.15,19.46
976.00,9.00,15.97,0.19,0.19,1.50,2.04,1.61,0.77,35.63,5.09,41.10,1.67,-7.16,388.32,-0.42
977.00,9.00,18.63,0.18,0.23,1.93,2.17,1.15,-0.31,59.98,-20.65,35.78,4.51,0.82,-51.14,6.17
981.00,9.00,19.54,0.09,0.16,1.88,2.23,2.33,0.25,17.38,45.38,-12.11,5.83,-0.11,176.73,8.43
982.00,10.00,20.91,0.81,0.58,3.25,4.49,1.18,0.30,138.89,-3.26,142.82,49.53,23.63,209.09,13.29
984.00,10.00,14.58,0.00,0.00,1.00,5.00,,-1.00,-85.00,,-95.00,64.35,-20.42,-458.65,-1.33
985.00,10.00,17.57,0.41,0.35,2.41,4.88,1.20,0.12,50.11,-2.57,25.37,60.86,7.18,116.64,5.58
